fonte,estudio,pais,cidade,site,ja_na_campanha,tem_vaga_disciplina,url_da_vaga,veto_encontrado,observacao
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Apparent,Australia,Sydney,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 2 vaga(s) na planilha, de outras areas: Design Manager; Designer. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Little Zoo Studio,United States,,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Animator, 3D. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,ORAGE Studio,France,Paris,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 2 vaga(s) na planilha, de outras areas: Production Assistant; Production Manager. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,WB Games,Canada,Montreal,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 5 vaga(s) na planilha, de outras areas: Level Artist; Producer; Technical Animator; Technical Designer; VFX Artist. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Lightfox Games,Canada,Vancouver,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 3 vaga(s) na planilha, de outras areas: 3D Artist; Level Designer; VFX Artist. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Mr. Wolf,Canada,Vancouver,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: FX Artist. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Red Hook Studios,Canada,Vancouver,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 2 vaga(s) na planilha, de outras areas: Backend Engineer; Technical Artist. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Sony Pictures Entertainment,United States,Culver City,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Coordinator, Post-Production Operations. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Skybound Animation,United States,North Hollywood,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Production Assistant. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,GameDuell,Germany,Berlin,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 2 vaga(s) na planilha, de outras areas: Game Designer; UI Artist. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,CipSoft,Germany,Regensburg,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 2 vaga(s) na planilha, de outras areas: Community Manager; Game Content Designer. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Ghost Story Games,United States,Boston,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Game Designer. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,tobspr Games,Germany,Munich,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Game Designer. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,MobilityWare,United States,Irvine,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Illustrator. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Goodname Studio,Lithuania,Vilnius,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Concept Artist. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Troll VFX,Finland,Tampere,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Production Finance Manager. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Skywalker Sound Development Group,United States,Nicasio,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Software Engineer. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,MAD Entertainment,Italy,Naples,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 2 vaga(s) na planilha, de outras areas: Animator, 2D; Animator, 3D. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,The Vigilante Group,England,London,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Production Assistant. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Room 8 Group,Canada,Montreal,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Game Designer. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,PUBG Studios,South Korea,Seoul,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Technical Artist. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Sportradar,Austria,Vienna,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Game Designer. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Goliath,Poland,Kraków,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 3 vaga(s) na planilha, de outras areas: Animator, 2D; QA Specialist. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Residence Pictures,England,London,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Conform Assistant. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Treehouse Ninjas,Hungary,Budapest,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Production Coordinator. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Dark Shadow VFX,Canada,Vancouver,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Compositor. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,CarpeDiem,Canada,Montreal,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Animator, 3D. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,GRIP Studios,Czech Republic,Prague,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Concept Artist. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,NFB,Canada,Montreal,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Line Producer. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Territory Studio,United States,San Francisco,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Studio Ops & Resource Coordinator. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Mana Animation Studio,United States,Los Angeles,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Layout Artist, 3D. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Double Eleven,England,Middlesbrough,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: 3D Artist. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Bloxd,England,London,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Environment Artist. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Digital Eclipse,United States,Emeryville,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 2 vaga(s) na planilha, de outras areas: Concept Designer; Producer. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Studio MDHR,Canada,Toronto,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 1 vaga(s) na planilha, de outras areas: Technical Artist / Art Implementer. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Hypixel Studios,Northern Ireland,Londonderry,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 3 vaga(s) na planilha, de outras areas: Combat Designer; NPC Developer; World Designer. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
tinyurl.com/Animation-VFX-Game-job-studios -> planilha Google 1eR2oAXOuflr8CZeGoz3JTrsgNj3KuefbdXJOmNtjEVM,Chrome Productions,England,London,,nao,nao,,,"ESTUDIO NOVO em escopo, sem vaga da disciplina do Vini no momento. 5 vaga(s) na planilha, de outras areas: Animator, 2D; Background Artist; Compositor; FX Artist, 2D; Layout Artist, 2D. Anuncios NAO baixados nem verificados - a checagem de veto so foi feita nas vagas da disciplina."
games-career.com,Nintendo of Europe SE,Alemanha,Frankfurt,https://www.games-career.com/TopEmployer/11298_Nintendo-of-Europe-SE,nao,nao,,,"Empregador anunciante do games-career.com. As 44 vagas do portal foram varridas categoria por categoria e NENHUMA e de personagem 3D, texturizacao, look dev, grooming ou visual development."
games-career.com,InnoGames GmbH,Alemanha,Hamburgo,https://www.games-career.com/TopEmployer/2702_InnoGames-GmbH,nao,nao,,,"Empregador anunciante do games-career.com. As 44 vagas do portal foram varridas categoria por categoria e NENHUMA e de personagem 3D, texturizacao, look dev, grooming ou visual development."
games-career.com,Lotum media GmbH,Alemanha,Bad Nauheim,https://www.games-career.com/TopEmployer/1187_Lotum,nao,nao,,,"Empregador anunciante do games-career.com. As 44 vagas do portal foram varridas categoria por categoria e NENHUMA e de personagem 3D, texturizacao, look dev, grooming ou visual development."
games-career.com,XYRALITY GmbH,Alemanha,Hamburgo,https://www.games-career.com/TopEmployer/151_XYRALITY-GMBH,nao,nao,,,"Empregador anunciante do games-career.com. As 44 vagas do portal foram varridas categoria por categoria e NENHUMA e de personagem 3D, texturizacao, look dev, grooming ou visual development."
games-career.com,Com2uS Europe GmbH,Alemanha,Frankfurt,https://www.games-career.com/TopEmployer/2338_Com2uS-Europe-GmbH,nao,nao,,,"Empregador anunciante do games-career.com. As 44 vagas do portal foram varridas categoria por categoria e NENHUMA e de personagem 3D, texturizacao, look dev, grooming ou visual development."
games-career.com,upjers GmbH,Alemanha,Bamberg,https://www.games-career.com/TopEmployer/6_upjers-GmbH,nao,nao,,,"Empregador anunciante do games-career.com. As 44 vagas do portal foram varridas categoria por categoria e NENHUMA e de personagem 3D, texturizacao, look dev, grooming ou visual development."
games-career.com,Travian Games GmbH,Alemanha,Munique,https://www.games-career.com/TopEmployer/7_Travian-Games-GmbH,nao,nao,,,"Empregador anunciante do games-career.com. As 44 vagas do portal foram varridas categoria por categoria e NENHUMA e de personagem 3D, texturizacao, look dev, grooming ou visual development."
games-career.com,Spiele-Palast GmbH,Alemanha,,,nao,nao,,,"Empregador anunciante do games-career.com. As 44 vagas do portal foram varridas categoria por categoria e NENHUMA e de personagem 3D, texturizacao, look dev, grooming ou visual development."
games-career.com,Thera Bytes GmbH,Alemanha,Schaftlarn,,nao,nao,,,"Empregador anunciante do games-career.com. As 44 vagas do portal foram varridas categoria por categoria e NENHUMA e de personagem 3D, texturizacao, look dev, grooming ou visual development."
games-career.com,gameXcite GmbH,Alemanha,,,nao,nao,,,"Empregador anunciante do games-career.com. As 44 vagas do portal foram varridas categoria por categoria e NENHUMA e de personagem 3D, texturizacao, look dev, grooming ou visual development."
games-career.com,Articy Software GmbH,Alemanha,,,nao,nao,,,"Empregador anunciante do games-career.com. As 44 vagas do portal foram varridas categoria por categoria e NENHUMA e de personagem 3D, texturizacao, look dev, grooming ou visual development."
games-career.com,Mi'pu'mi Games GmbH,Austria,Viena,,nao,nao,,,"Empregador anunciante do games-career.com. As 44 vagas do portal foram varridas categoria por categoria e NENHUMA e de personagem 3D, texturizacao, look dev, grooming ou visual development."
games-career.com,8Bit sp. z o.o. (recrutadora),Polonia,Gdansk,,nao,nao,,,"Empregador anunciante do games-career.com. As 44 vagas do portal foram varridas categoria por categoria e NENHUMA e de personagem 3D, texturizacao, look dev, grooming ou visual development."
games-career.com,Drafted.GG Inc,,,,nao,nao,,,"Empregador anunciante do games-career.com. As 44 vagas do portal foram varridas categoria por categoria e NENHUMA e de personagem 3D, texturizacao, look dev, grooming ou visual development."
games-career.com,8Bit sp. z o.o. (recrutadora) - cliente: estudio de Shapez,Alemanha,,https://www.games-career.com/Joboffer/33661_Senior-Environment-Artist_8Bit-sp-zoo,nao,media - ambiente,https://www.games-career.com/Joboffer/33661_Senior-Environment-Artist_8Bit-sp-zoo,This position is open to candidates based in Germany,"Senior/Lead Environment Artist, remoto integral, publicada 19/03/2026. Vaga MAIS PROXIMA da disciplina em todo o portal e ainda assim e AMBIENTE (media). Tem VETO ESCRITO de base na Alemanha."
games-career.com,Thera Bytes GmbH,Alemanha,Schaftlarn,https://www.games-career.com/Joboffer/33663_Technical-Artist--3D-Generalist-wmd_Thera-Bytes-GmbH,nao,media - generalista,https://www.games-career.com/Joboffer/33663_Technical-Artist--3D-Generalist-wmd_Thera-Bytes-GmbH,,"Technical Artist / 3D Generalist, remoto, Alemanha, publicada 20/03/2026, FPS tatico em Unreal 5. Busca literal de veto: nenhum. Disciplina limitrofe: e tech art e game design, nao personagem."
