# FILA DA EUROPA (+ Oceania), colhida do gamedevmap em 08/09 a pedido do Vini.
# 4148 estudios unicos em 23 valores de pais. 2495 a campanha nunca tocou (nome nem dominio);
# 2072 desses tambem estao em escopo (tipo com time de arte).
# Colheita: https://www.gamedevmap.com/index.php?location=&country=<Pais>&state=&city=&query=&type=&start=<1|101|201|...>&count=100
#
# TRES ARMADILHAS MEDIDAS NESTA COLHEITA:
# (1) PAGINACAO NAO E page=. E start= com count=. Prova medida hoje na Suecia:
#     start=1   -> "10 Chambers" ... "Coldwood Interactive"
#     start=101 -> "Collecting Smiles" ... "Frostrok"   (nomes DIFERENTES, pagina de verdade)
#     page=2    -> "10 Chambers" ... "Coldwood Interactive"  (IDENTICA a pagina 1, armadilha)
#     Com page= a Suecia teria virado 100 estudios em vez de 644.
# (2) http:// PURO FALHA NESTE AMBIENTE (a ponte local responde "use CONNECT" e devolve 400 com
#     corpo vazio, fazendo o site parecer morto). Sempre https://.
# (3) O REINO UNIDO NAO EXISTE COMO UM PAIS SO no gamedevmap. country=United Kingdom devolve
#     apenas 17 residuos. O Reino Unido esta partido em England (790), Scotland (101), Wales (27)
#     e Northern Ireland (21) = 939. Quem pedir so "United Kingdom" perde 922 estudios.
#     Pela mesma logica a Tchequia e "Czechia", nao "Czech Republic" (que devolve zero).
# (4 - de 06/09, ainda vale) pagina de menos de 10 KB nao e pais vazio, e o firewall GoDaddy
#     recusando o IP. Espere 20s e repita.
#
# ORDENACAO: por densidade de cidade (Londres, Estocolmo, Helsinque, Copenhague, Malmo, Dublin,
# Berlim, Hamburgo, Munique, Paris, Bordeaux, Montpellier, Amsterda, Varsovia, Cracovia, Barcelona,
# Madri, Praga, Lisboa, Milao), depois pais e nome.
#
# COLUNAS: nome,tipo,cidade,estado,pais,site,conhecido,escopo,triagem
#   conhecido: NOVO | ja conhecido (painel/csv) | ja na fila gamedevmap 06/09
#   escopo:    em-escopo | fora-de-escopo (Investment, Organization, Health, School, Recruiting...)
#   triagem:   nao-triado | o veredito da triagem de 08/09 quando houve
nome,tipo,cidade,estado,pais,site,conhecido,escopo,triagem
Outplay Entertainment,Developer,Dundee,Angus,Scotland,https://www.outplay.com,ja conhecido (painel/csv),em-escopo,porta-ok:https://outplay.com/careers/
Pawsmonaut Games,Microstudio,Edinburgh,Midlothian,Scotland,https://www.pawsmonaut.games/,NOVO,em-escopo,"site vivo, porta de carreiras nao localizada no HTML"
Peaty Turf,Developer,Dundee,Angus,Scotland,,NOVO,em-escopo,porta-sem-resposta
Ping Creates,Mobile,Stirling,Stirling,Scotland,,NOVO,em-escopo,nao-triado
Pocket Sized Hands,Mobile,Dundee,Angus,Scotland,https://www.pocketsizedhands.com,NOVO,em-escopo,porta-ok:https://jobs.gamesindustry.biz/company/pocket-sized-hands
Puny Astronaut,Developer,Dundee,Angus,Scotland,https://www.punyastronaut.com,NOVO,em-escopo,"a mencao a Environment Artist e a pagina do time, nao vaga"
Red Rampant Studios,Microstudio,Dundee,Angus,Scotland,,NOVO,em-escopo,porta-sem-resposta
Relentless Games,Extended Reality (XR),Edinburgh,Midlothian,Scotland,https://relentless.games/,NOVO,em-escopo,"site vivo, porta de carreiras nao localizada no HTML"
ResByte Games,Developer,Glasgow,Glasgow,Scotland,https://www.resbytegames.com/,NOVO,em-escopo,nao-triado
Riverboat Games,Developer,Dundee,Angus,Scotland,https://riverboatgames.itch.io/,NOVO,em-escopo,"site vivo, porta de carreiras nao localizada no HTML"
Rivet Games,Developer,Stirling,Stirling,Scotland,https://www.rivet-games.com,NOVO,em-escopo,nao-triado
Robotical,Serious Games,Edinburgh,Midlothian,Scotland,https://robotical.io/,NOVO,em-escopo,porta-ok:https://robotical.io/careers/
Rockstar Dundee,Developer,Dundee,Angus,Scotland,https://www.rockstargames.com,ja conhecido (painel/csv),em-escopo,porta-ok:https://www.rockstargames.com/careers
Rockstar North,Developer,Edinburgh,Midlothian,Scotland,https://www.rockstarnorth.com,NOVO,em-escopo,"site vivo, porta de carreiras nao localizada no HTML"
Sad Owl Studios,Developer,Dundee,Angus,Scotland,https://sos.games/,NOVO,em-escopo,"site vivo, porta de carreiras nao localizada no HTML"
Scopely,Mobile,Dundee,Angus,Scotland,https://www.scopely.com/,ja conhecido (painel/csv),em-escopo,porta-ok:https://careers.scopely.com/us/en
Screen Burn,Developer,Glasgow,Glasgow,Scotland,https://screenburn.com/,NOVO,em-escopo,nao-triado
Shouty Knot Games,Microstudio,Dundee,Angus,Scotland,https://www.shoutyknot.co.uk/,NOVO,em-escopo,"site vivo, porta de carreiras nao localizada no HTML"
Sloth Doctor Games,Developer,Dundee,Angus,Scotland,https://slothdoctorgames.wixsite.com/game-developer-websi,NOVO,em-escopo,"site vivo, porta de carreiras nao localizada no HTML"
Something Something Games,Developer,Edinburgh,Midlothian,Scotland,https://ssgames.co.uk/,NOVO,em-escopo,"site vivo, porta de carreiras nao localizada no HTML"
Somewhat Unsettling,Microstudio,Edinburgh,Midlothian,Scotland,https://www.somewhatunsettling.com,NOVO,em-escopo,"site vivo, porta de carreiras nao localizada no HTML"
Spectral Wrender,Microstudio,Dundee,Angus,Scotland,,NOVO,em-escopo,porta-sem-resposta
Spikey Teeth Studios,Microstudio,Dundee,Angus,Scotland,https://spikyteethstudios.carrd.co/,NOVO,em-escopo,"site vivo, porta de carreiras nao localizada no HTML"
Stormcloud Games,Developer,Dundee,Angus,Scotland,https://www.stormcloudgames.com,NOVO,em-escopo,porta-ok:https://stormcloudgames.com/careers
Studio Catloaf,Microstudio,Dundee,Angus,Scotland,https://studio-catloaf.itch.io/,NOVO,em-escopo,"site vivo, porta de carreiras nao localizada no HTML"
Superforest,Microstudio,Edinburgh,Midlothian,Scotland,https://superforest.org/,NOVO,em-escopo,"site vivo, porta de carreiras nao localizada no HTML"
Talha & Jack Co,Microstudio,Edinburgh,Midlothian,Scotland,https://talhaandjack.co/,NOVO,em-escopo,porta-ok:https://talhaandjack.co
Team Junkfish,Mobile,Dundee,Angus,Scotland,https://teamjunkfish.com/,NOVO,em-escopo,porta-ok:https://www.teamjunkfish.com/careers
Team Terrible,Developer,Dundee,Angus,Scotland,https://teamterriblegames.com/,NOVO,em-escopo,porta-ok:https://www.teamterriblegames.com/careers
The Scarlet Bureau,Microstudio,Dundee,Angus,Scotland,,NOVO,em-escopo,porta-sem-resposta
The Scottish Games Network (SGN),Organization,Dundee,Angus,Scotland,https://www.scottishgames.net,NOVO,fora-de-escopo,nao-triado
Tub Club,Developer,Glasgow,Glasgow,Scotland,https://tubclub.itch.io/,NOVO,em-escopo,nao-triado
Twiddly Studio,Mobile,Edinburgh,Midlothian,Scotland,http://www.twiddly.co.uk/,NOVO,em-escopo,porta-sem-resposta
Umbra Dynamics,Publisher,Dundee,Angus,Scotland,https://bsky.app/profile/umbradynamics.bsky.social,NOVO,fora-de-escopo,nao-triado
Unusual Undertaking,Developer,Glasgow,Glasgow,Scotland,https://unusualundertaking.com/,NOVO,em-escopo,nao-triado
Very Evil Demons,Developer,Dundee,Angus,Scotland,https://veryevildemons.com/,NOVO,em-escopo,"site vivo, porta de carreiras nao localizada no HTML"
Vismaya,Microstudio,Edinburgh,Midlothian,Scotland,https://www.vismaya.co.uk/,NOVO,em-escopo,"site vivo, porta de carreiras nao localizada no HTML"
Wobbly Tooth,Developer,Lossiemouth,Moray,Scotland,https://www.wobbly-tooth.com/,NOVO,em-escopo,nao-triado
Yaldi Games,Developer,Edinburgh,Midlothian,Scotland,https://www.yaldigames.com/,NOVO,em-escopo,"site vivo, porta de carreiras nao localizada no HTML"
31st Union (2K),Developer,Valencia,Valencia,Spain,https://thirtyfirstunion.com/,ja na fila gamedevmap 06/09,em-escopo,"quadro greenhouse vivo, 5 vagas, nenhuma da disciplina"
A Bonfire of Souls,Developer,Malaga,Malaga,Spain,https://abonfireofsouls.com/,ja na fila gamedevmap 06/09,em-escopo,"site vivo, porta de carreiras nao localizada no HTML"
Aeturnum Game Studios,Developer,Talavera de la Reina,Toledo,Spain,https://aeternathegame.com/,ja na fila gamedevmap 06/09,em-escopo,nao-triado
Akaoni Studios,Developer,Valencia,Valencia,Spain,http://akaonistudio.com/,ja na fila gamedevmap 06/09,em-escopo,porta-sem-resposta
Aruma Studios,Developer,A Coruña,Galicia,Spain,https://arumastudios.com/,ja conhecido (painel/csv),em-escopo,nao-triado
Atico,Developer,Getafe,Madrid,Spain,https://atico.itch.io/,NOVO,em-escopo,nao-triado
AxesInMotion (gamigo Group),Developer,Seville,Seville,Spain,https://axesinmotion.com/,ja conhecido (painel/csv),em-escopo,porta-ok (workable detectado): https://axesinmotion.com/work-with-us/
Barbedwire Studios,Developer,Sagunto,Valencia,Spain,https://www.barbed-wire.eu/,ja na fila gamedevmap 06/09,em-escopo,nao-triado
Baroque Decay Games,Developer,A Coruña,Galicia,Spain,https://baroquedecay.com/,ja na fila gamedevmap 06/09,em-escopo,nao-triado
Beetlewing,Developer,Valencia,Valencia,Spain,https://beetlewing.pl/,ja na fila gamedevmap 06/09,em-escopo,"site vivo, porta de carreiras nao localizada no HTML"
Boltz Entertainment,Developer,Oviedo,Asturias,Spain,https://boltzentertainment.com/,ja na fila gamedevmap 06/09,em-escopo,nao-triado
Broken Bird Games,Developer,Las Palmas de Gran Canaria,Las Palmas,Spain,https://brokenbirdgames.com/,ja conhecido (painel/csv),em-escopo,nao-triado
Canary Islands Games,Organization,Santa Cruz de Tenerife,Canary Islands,Spain,https://www.canaryislandsgames.com/,NOVO,fora-de-escopo,nao-triado
Chibig Studios,Developer,Valencia,Valencia,Spain,https://chibig.com/,ja conhecido (painel/csv),em-escopo,"site vivo, porta de carreiras nao localizada no HTML"
Codemanu,Developer,Cadiz,Andalucia,Spain,https://codemanu.itch.io/,ja na fila gamedevmap 06/09,em-escopo,nao-triado
CrazyBits,Mobile,Gijón,Asturias,Spain,https://www.crazybitsstudios.com,NOVO,em-escopo,nao-triado
Daydream Software,Developer,Las Palmas de Gran Canaria,Las Palmas,Spain,https://www.daydreamsoftware.es/,ja na fila gamedevmap 06/09,em-escopo,nao-triado
Deconstructeam,Developer,Valencia,Valencia,Spain,https://www.deconstructeam.com,ja na fila gamedevmap 06/09,em-escopo,"site vivo, porta de carreiras nao localizada no HTML"
Devilish Games,Developer,Villena,Alicante,Spain,https://www.devilishgames.com/,ja na fila gamedevmap 06/09,em-escopo,nao-triado
Digital Mind Games,Developer,Murcia,Murcia,Spain,https://dgmind.com/,ja na fila gamedevmap 06/09,em-escopo,nao-triado
Digital Sun Games,Developer,Valencia,Valencia,Spain,https://digitalsungames.com/,ja conhecido (painel/csv),em-escopo,"site vivo, porta de carreiras nao localizada no HTML"
Drakhar Studio,Developer,Santa Cruz de Tenerife,Canary Islands,Spain,https://drakharstudio.com/,ja conhecido (painel/csv),em-escopo,nao-triado
Drop of Pixel,Developer,Terrassa,Catalonia,Spain,https://www.dropofpixel.com,ja na fila gamedevmap 06/09,em-escopo,nao-triado
DYA Games,Developer,Málaga,Malaga,Spain,http://dyagames.com/,ja na fila gamedevmap 06/09,em-escopo,nao-triado
Eclipse Games,Developer,Zaragosa,Zaragoza,Spain,http://eclipse-games.net,ja na fila gamedevmap 06/09,em-escopo,nao-triado
El Jap! (AIR Institute),Incubator/Accelerator,Salamanca,Salamanca,Spain,https://air-institute.com/,NOVO,fora-de-escopo,nao-triado
Entalto Publishing,Publisher,Zaragoza,Zaragoza,Spain,https://www.entaltostudios.com/publishing,NOVO,fora-de-escopo,nao-triado
Final Boss Games,Developer,Lleida,Catalonia,Spain,https://www.finalboss-games.com,ja na fila gamedevmap 06/09,em-escopo,nao-triado
Finalboss Games,Developer,Tarrega,Catalonia,Spain,https://www.finalbossgame.com/,ja na fila gamedevmap 06/09,em-escopo,nao-triado
Fortis Games,Developer and Publisher,Remote,Remote,Spain,https://www.fortisgames.com/,ja na fila gamedevmap 06/09,em-escopo,nao-triado
Foxter Studio,Developer,Santa Cruz de Tenerife,Canary Islands,Spain,https://www.foxterstudio.com/,ja conhecido (painel/csv),em-escopo,nao-triado
Game.EUS,Incubator/Accelerator,Vitoria-Gasteiz,Alava,Spain,https://www.game.eus/,NOVO,fora-de-escopo,nao-triado
GameHouse Spain,Developer,Alicante,Alicante,Spain,https://www.gamehouse.com,ja na fila gamedevmap 06/09,em-escopo,nao-triado
Gameloft,Mobile,Valencia,Valencia,Spain,https://www.gameloft.com,ja conhecido (painel/csv),em-escopo,"quadro SmartRecruiters vivo com 44 vagas, nenhuma de personagem/modelagem na Europa"
Gatolnary Games,Developer,Cabra,Andalucia,Spain,https://elizarfaft1aq.wixsite.com/gatoinarygames/en,ja na fila gamedevmap 06/09,em-escopo,nao-triado
GECKODERS Games,Developer,Pamplona,Navarre,Spain,https://geckoders.es/,ja na fila gamedevmap 06/09,em-escopo,nao-triado
Genjoy (Scopely),Mobile,Seville,Seville,Spain,https://scopely.com/,ja conhecido (painel/csv),em-escopo,porta-ok:https://careers.scopely.com/us/en
GGTEch Studios,Developer,Alicante,Alicante,Spain,https://studios.ggtech.gg/,ja na fila gamedevmap 06/09,em-escopo,nao-triado
Gronzragüer Games,Extended Reality (XR),Palma de Mallorca,Baleares,Spain,http://gronzraguer.es/,NOVO,em-escopo,nao-triado
GTZAStudio,Developer,Altafulla,Tarragona,Spain,https://gtzastudio.com/,ja na fila gamedevmap 06/09,em-escopo,nao-triado
Hidden Trap,Publisher,Villarreal,Valencia,Spain,https://hiddentrap.com/,NOVO,fora-de-escopo,nao-triado
HiWarp,Developer,Murcia,Murcia,Spain,https://hiwarp.com/,ja na fila gamedevmap 06/09,em-escopo,nao-triado
HyperMegaPixel,Developer,Cordoba,Cordoba,Spain,https://kokopasatlas.com,ja na fila gamedevmap 06/09,em-escopo,nao-triado
IGDA Spain - Valencia,Organization,Valencia,Valencia,Spain,https://igda.org/chapters/spain-valencia/,NOVO,fora-de-escopo,nao-triado
Indigo Studios,Developer,Girona,Catalonia,Spain,https://indigostudios.one,ja na fila gamedevmap 06/09,em-escopo,nao-triado
Inverge Studios,Developer,Valencia,Valencia,Spain,https://invergestudios.com/,ja conhecido (painel/csv),em-escopo,"site vivo, porta de carreiras nao localizada no HTML"
Kraken Empire,Developer,Zaragoza,Zaragoza,Spain,https://www.krakenempire.com/,ja conhecido (painel/csv),em-escopo,nao-triado
Kvitravn Games,Microstudio,A Coruña,Galacia,Spain,https://kvitravngames.itch.io/,NOVO,em-escopo,nao-triado
Life Zero Games,Developer,Zaragoza,Zaragoza,Spain,https://www.lifezerogames.com,ja na fila gamedevmap 06/09,em-escopo,nao-triado
Locomalito,Microstudio,Malaga,Malaga,Spain,https://locomalito.com/,NOVO,em-escopo,porta-ok:https://locomalito.com/404.php
Madruga Works,Developer,A Coruña,Galicia,Spain,https://madrugaworks.com/main/,ja na fila gamedevmap 06/09,em-escopo,nao-triado
MainLoop Games,Developer,Bilbao,Bizkaia,Spain,https://www.mainloopvideogames.com,ja na fila gamedevmap 06/09,em-escopo,"site vivo, porta de carreiras nao localizada no HTML"
Majorariatto,Developer,Llucmajor,Mallorca,Spain,https://majorariatto.com/,ja na fila gamedevmap 06/09,em-escopo,nao-triado
Malapata Studio,Developer,Malaga,Malaga,Spain,https://malapatastudio.com/,ja na fila gamedevmap 06/09,em-escopo,"site vivo, porta de carreiras nao localizada no HTML"
Mansion Games,Developer,Palma de Mallorca,Baleares,Spain,https://mansion-games.com/,ja na fila gamedevmap 06/09,em-escopo,nao-triado
Megalevel,Developer and Publisher,Cadiz,Andalucia,Spain,https://megalevel.es,ja na fila gamedevmap 06/09,em-escopo,nao-triado
Milkstone Studios,Developer,Oviedo,Asturias,Spain,https://www.milkstonestudios.com,ja conhecido (painel/csv),em-escopo,nao-triado
Molter Games,Developer,Lleida,Catalonia,Spain,https://www.moltergames.com/,ja na fila gamedevmap 06/09,em-escopo,nao-triado
Moonmana,Developer,Santa Cruz de Tenerife,Canary Islands,Spain,https://moonmana.com/,ja conhecido (painel/csv),em-escopo,nao-triado
Mutant Games,Mobile,Palma de Mallorca,Baleares,Spain,http://www.mutant-games.com,NOVO,em-escopo,nao-triado
Nieko,Developer,Las Palmas de Gran Canaria,Las Palmas,Spain,https://niekoplay.com/,ja conhecido (painel/csv),em-escopo,nao-triado
Nintai Studios,Developer,Santa Cruz de Tenerife,Canary Islands,Spain,https://nintaistudios.com/,ja na fila gamedevmap 06/09,em-escopo,nao-triado
No Brakes Games,Developer,Santa Cruz de Tenerife,Canary Islands,Spain,https://nobrakesgames.com/,ja conhecido (painel/csv),em-escopo,nao-triado
Nopopo,Developer,Valencia,Valencia,Spain,http://nopopo.fun/,ja na fila gamedevmap 06/09,em-escopo,porta-sem-resposta
Nopopo Fun,Microstudio,Valencia,Valencia,Spain,http://nopopo.fun/,NOVO,em-escopo,porta-sem-resposta
Nukefist,Developer,Valencia,Valencia,Spain,https://genokids.com/,ja na fila gamedevmap 06/09,em-escopo,"site vivo, porta de carreiras nao localizada no HTML"
Odders,Extended Reality (XR),Seville,Seville,Spain,https://odderslab.com/,NOVO,em-escopo,"site vivo, porta de carreiras nao localizada no HTML"
Orbisnauta,Serious Games,Las Palmas de Gran Canaria,Las Palmas,Spain,,NOVO,em-escopo,nao-triado
Paradox Interactive,Developer and Publisher,Sitges,Catalonia,Spain,https://www.paradoxinteractive.com/,ja conhecido (painel/csv),em-escopo,nao-triado
PiX Juegos,Developer,Castellon,Castellon,Spain,https://www.pixjuegos.com,ja na fila gamedevmap 06/09,em-escopo,nao-triado
Pixelatto,Developer,Malaga,Malaga,Spain,https://www.pixelatto.com,ja na fila gamedevmap 06/09,em-escopo,"site vivo, porta de carreiras nao localizada no HTML"
PlayMedusa,Developer,Fasnia,Canary Islands,Spain,https://playmedusa.com/,ja na fila gamedevmap 06/09,em-escopo,nao-triado
PlaySpace,Developer,Palma de Mallorca,Mallorca,Spain,https://www.playspace.com,ja na fila gamedevmap 06/09,em-escopo,nao-triado
Polden Publishing,Developer,Valencia,Valencia,Spain,https://www.polden.gg/,ja na fila gamedevmap 06/09,em-escopo,"site vivo, porta de carreiras nao localizada no HTML"
Praenaris,Developer,Donostia,Gipuzkoa,Spain,https://www.praenaris.com/,ja na fila gamedevmap 06/09,em-escopo,nao-triado
promineo studios,Developer,Santa Cruz de Tenerife,Canary Islands,Spain,https://www.promineostudios.com,ja na fila gamedevmap 06/09,em-escopo,nao-triado
Purpure Studio,Developer,Pontevedra,Vigo,Spain,https://purpurest.wordpress.com/,ja na fila gamedevmap 06/09,em-escopo,nao-triado
Quantum Box Games,Developer,Las Palmas de Gran Canaria,Las Palmas,Spain,https://quantumboxgames.wordpress.com/,ja na fila gamedevmap 06/09,em-escopo,nao-triado
Raitalaika Games,Mobile,Villaquilambre,Castilla y Leon,Spain,https://www.ratalaikagames.com,NOVO,em-escopo,nao-triado
Raptor Claw Games,Developer,Seville,Seville,Spain,https://raptorclawapps.com/,ja na fila gamedevmap 06/09,em-escopo,"site vivo, porta de carreiras nao localizada no HTML"
Rarepixels,Mobile,Puerto de la Cruz,Canary Islands,Spain,https://www.rarepixels.com,NOVO,em-escopo,nao-triado
Ratalaika Games,Publisher,Leon,Castilla y Leon,Spain,https://www.ratalaikagames.com/,NOVO,fora-de-escopo,nao-triado
Rehametrics,Health,Valencia,Valencia,Spain,https://www.rehametrics.com,NOVO,fora-de-escopo,nao-triado
Rising Pixel,Developer,Las Palmas de Gran Canaria,Las Palmas,Spain,https://www.risingpixel.com,ja na fila gamedevmap 06/09,em-escopo,nao-triado
Selkie Harbor,Developer,Valencia,Valencia,Spain,https://selkieharbour.com/,ja na fila gamedevmap 06/09,em-escopo,"site vivo, porta de carreiras nao localizada no HTML"
Shanblue Interactive,Developer,Valencia,Valencia,Spain,https://www.shanblue.com,ja na fila gamedevmap 06/09,em-escopo,"site vivo, porta de carreiras nao localizada no HTML"
Siesta Games,Developer,Zaragoza,Zaragoza,Spain,https://siesta-games.com/,ja na fila gamedevmap 06/09,em-escopo,nao-triado
Silent Road Games,Developer,Malaga,Malaga,Spain,http://www.silentroadgames.com/,ja na fila gamedevmap 06/09,em-escopo,porta-sem-resposta
Singular Factory,Serious Games,Las Palmas de Gran Canaria,Las Palmas,Spain,https://www.singularfactory.com/,NOVO,em-escopo,nao-triado
Sonomio Games,Developer,Valladolid,Valladolid,Spain,https://sonomiogames.com/,ja na fila gamedevmap 06/09,em-escopo,nao-triado
Spacego,Mobile,Mallorca,Mallorca,Spain,https://www.spacego.games/,NOVO,em-escopo,porta-ok:https://www.spacego.games
Starloop Studios,Developer,Lleida,Catalonia,Spain,https://www.starloopstudios.com,ja conhecido (painel/csv),em-escopo,nao-triado
Superlumen (SOEDESCO),Extended Reality (XR),Murcia,Murcia,Spain,https://superlumen.es/,NOVO,em-escopo,nao-triado
Tama Games,Developer,Valencia,Valencia,Spain,https://www.tamagames.com,ja na fila gamedevmap 06/09,em-escopo,porta-ok:https://tamagames.com/jobs
Teku Studios,Developer,Teruel,Aragon,Spain,https://www.tekustudios.com/eng/,ja na fila gamedevmap 06/09,em-escopo,nao-triado
The Game Kitchen,Developer,Santa Cruz de Tenerife,Canary Islands,Spain,https://www.thegamekitchen.com,ja na fila gamedevmap 06/09,em-escopo,nao-triado
The Game Kitchen,Developer,Seville,Seville,Spain,https://www.thegamekitchen.com,ja na fila gamedevmap 06/09,em-escopo,porta-ok:https://thegamekitchen.com/jobs/
Tribal-Storm,Publisher,Archena,Murcia,Spain,https://tribal-storm.com/,NOVO,fora-de-escopo,nao-triado
Triple O Games,Developer,Santa Cruz de Tenerife,Canary Islands,Spain,https://tripleogames.com/,ja na fila gamedevmap 06/09,em-escopo,nao-triado
Tsunoa Games,Developer,Alicante,Alicante,Spain,https://tsunoagames.com/,ja na fila gamedevmap 06/09,em-escopo,nao-triado
Video Games Without Borders,Organization,Malaga,Malaga,Spain,https://www.vgwb.org,NOVO,fora-de-escopo,nao-triado
Virtually Live,Extended Reality (XR),Malaga,Malaga,Spain,https://www.virtuallylive.com,NOVO,em-escopo,porta-ok:https://www.virtuallylive.com
Virtway,Developer,Oviedo,Asturias,Spain,https://www.virtway.com,ja na fila gamedevmap 06/09,em-escopo,nao-triado
Wabbaboy,Microstudio,Valencia,Valencia,Spain,https://wabbaboy.dev/,NOVO,em-escopo,"site vivo, porta de carreiras nao localizada no HTML"
Wild Sphere,Developer,Valencia,Valencia,Spain,https://www.wildsphere.es,ja na fila gamedevmap 06/09,em-escopo,"site vivo, porta de carreiras nao localizada no HTML"
Zomorro Studio,Developer,Irun,Gipuzkoa,Spain,https://zomorrostudio.itch.io/,ja na fila gamedevmap 06/09,em-escopo,nao-triado
1337 Game Design,Mobile,Gothenburg,Vastra Gotaland,Sweden,https://1337gamedesign.com/,NOVO,em-escopo,"site vivo, porta de carreiras nao localizada no HTML"
5 Fortress,Developer,Boden,North Bothnia,Sweden,https://www.5fortress.com/,ja na fila gamedevmap 06/09,em-escopo,nao-triado
A Bit Ago,Developer,Sundsvall,Norrland,Sweden,https://abitago.se/,ja na fila gamedevmap 06/09,em-escopo,nao-triado
A Creative Endeavor,Mobile,Gothenburg,Vastra Gotaland,Sweden,https://acreativeendeavor.se/,NOVO,em-escopo,porta-ok:https://acreativeendeavor.se/careers
ActFirst Games,Developer,Bromma,Stockholm,Sweden,https://actfirstgames.com/,ja na fila gamedevmap 06/09,em-escopo,nao-triado
ActiveQuiz Europe,Mobile,Trollhättan,Vastra Gotaland,Sweden,https://www.activequiz.com/,NOVO,em-escopo,nao-triado
Aegik,Developer,Sala,Vastmanland,Sweden,https://aegik.se/,ja na fila gamedevmap 06/09,em-escopo,nao-triado
Aftnareld,Developer,Linkoping,Ostergotland,Sweden,https://www.aftnareld.com/,ja na fila gamedevmap 06/09,em-escopo,"site vivo, porta de carreiras nao localizada no HTML"
